,condition,chat_id,user_id,target_behaviour,readiness_to_change_start,utterance_id,turn_id,datetime,user_utterance,valence,valence_score,label,label_score,sublabel,sublabel_score,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,user_word_count,harmful,Harmful Types,Advice Subtype,Giving Facts Subtype,Request for Advise/Information
420,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,25,1,2023-08-07 15:51:36.413884,start,,0.0,,0.0,,0.0,,2023-08-07 15:51:38.029702,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
421,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,28,2,2023-08-07 15:52:07.786167,Ich möchte mich gesünder ernähren,,0.0,,0.0,,0.0,,2023-08-07 15:52:09.532684,"Du möchtest also gesünder essen. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,5,,,,,
422,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,32,3,2023-08-07 15:53:17.113865,"Ich bin übergewichtig und möchte abnehmen, dabei aber langfristig gesund ernähren.",,0.0,,0.0,,0.0,,2023-08-07 15:53:20.313197,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,11,,,,,
423,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,33,4,2023-08-07 15:53:30.571196,9,,0.0,,0.0,,0.0,,2023-08-07 15:53:32.219772,Eine 9. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
424,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,38,5,2023-08-07 15:54:42.89818,"Bei einem höheren Wert hätte ich mehr getan als jetzt. Bei einem niedrigeren Wert sehe ich nicht, weil ich schon öfter darüber nachdenke und versuche erstmal weniger zu essen.",change,0.998692572116852,Reason,0.997624695301056,General Reason,0.984352171421051,,2023-08-07 15:54:56.306619,"Das ist eine gute Selbsteinschätzung. Du hast bereits erkannt, dass du mehr tun könntest, aber du hast auch schon einige Schritte unternommen, um dein Essverhalten zu ändern. 

Was denkst du könntest du tun, um deine Motivation von 9 auf eine 10 zu bringen",gut/hilfreich,"Ich werde für meine Selbsteinschätzung gelobt und gefragt, was ich glaube ich mehr tun könnte.",29,,,,,
425,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,43,6,2023-08-07 15:56:39.497012,"Mir anfangen einen Essplan zu erstellen, mich mehr über Nahrungsmittel zu informieren.",change,0.999328851699829,Commitment,0.997331380844116,,,,2023-08-07 15:56:50.167944,"Das sind großartige Ideen! Sich zu informieren und einen Ernährungsplan zu erstellen sind effektive Maßnahmen, um den Weg zu einer gesünderen Ernährung zu ebnen. Wie denkst du könntest du diese Maßnahmen in deinen Alltag einbauen",gut/hilfreich,"Die Antwort ist passend zu meinem Text und ich werde gefragt, wie ich vorgehen will.",12,,,,,
426,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,50,7,2023-08-07 15:58:21.793774,Indem ich mir ein Ernährungsplan zusammenstelle und den auch befolge.,change,0.998967170715332,Taking Steps,0.827590525150299,,,,2023-08-07 15:58:28.955652,"Das klingt nach einem hervorragenden Plan! Wie wirst du sicherstellen, dass du deinen Ernährungsplan befolgst",gut/hilfreich,Passend zu meinem Text.,10,,,,,
427,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,63,8,2023-08-07 15:59:42.793154,"Das ist das schwierige, es muss einfach sein, keine komplizierte und teure Nahrung und es muss auch schmecken können. Sicher kann ich nie sein, ich muss rumprobieren.",change,0.990890443325043,Reason,0.998963713645935,need,0.650857448577881,,2023-08-07 15:59:53.505457,"Das ist eine großartige Einstellung. Es wird wahrscheinlich ein bisschen Rumprobieren erfordern, um herauszufinden, was für dich funktioniert. Aber vergiss nicht, du musst nicht perfekt sein. Jeder kleine Schritt zählt.

Hast du einen bestimmten Zeitplan im Kopf, wann du mit der Umsetzung beginnen möchtest",gut/hilfreich,"Passend zum Text und noch ein Hinweis, dass man nicht gleich große Schritte machen muss.",27,,,,,
428,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,69,9,2023-08-07 16:01:24.689596,"Nein nicht wirklich, vermutlich erstmal etwas weniger von besonders ungesunder Nahrung zu mir nehmen.",change,0.998529076576233,Commitment,0.99533623456955,,,,2023-08-07 16:01:36.508337,"Jeder Schritt zählt und der Verzicht auf besonders ungesunde Nahrung ist definitiv ein guter Anfang. Vielleicht könntest du dir als nächstes Ziel setzen, dich innerhalb der nächsten Woche über gesunde Alternativen zu informieren und einen einfachen Ernährungsplan zu erstellen. Was hältst du von diesem Vorschlag",gut/hilfreich,Ich habe einen weiteren Schritt angeboten bekommen,14,2,"Giving Facts
Advise",Action-Oriented Guidance,Reinforcement of User Utterance,
429,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,72,10,2023-08-07 16:03:20.591221,"Den Vorschlag finde ich gut, erstmal zu wissen, was gute Alternativen wären. Das ist das schwierigste, einen Plan zu haben und den zu befolgen würde ich auf Dauer schaffen, nur muss der Ernährungsplan gut sein.",change,0.972440898418427,Reason,0.998858690261841,ability,0.988526463508606,Summary,2023-08-07 16:03:42.410285,"Lass mich unser bisheriges Gespräch zusammenfassen. Du möchtest dich gesünder ernähren, weil du übergewichtig bist und abnehmen möchtest. Dein Wunsch, dich langfristig gesund zu ernähren, ist dir sehr wichtig – du hast es mit einer 9 von 10 bewertet. Du fühlst, dass du bei einem höheren Wert bereits mehr getan hättest, aber du denkst auch oft darüber nach und versuchst schon, weniger zu essen. Um deine Motivation zu erhöhen, planst du, dich mehr über Nahrungsmittel zu informieren und einen Ernährungsplan zu erstellen. Du bist dir bewusst, dass es schwierig sein wird, den Plan zu befolgen, aber du bist bereit, verschiedene Dinge auszuprobieren. Du möchtest zuerst weniger ungesunde Nahrung zu dir nehmen und hast vor, dich innerhalb der nächsten Woche über ges Habe ich noch etwas vergessen?",gut/hilfreich,"Eine gute Zusammenfassung, allerdings ist es am Ende etwas abgeschnitten. ""nächsten Woche über ges Habe ich""",35,,,,,
430,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,77,11,2023-08-07 16:05:25.019769,Nein hast du nicht.,change,0.659157156944275,Reason,0.99821400642395,ability,0.916123926639557,Next Steps,2023-08-07 16:05:26.918221,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Passend zum Text.,4,,,,,
431,no_system,5,5e6a3e3d265930022e81c70b,gesünder essen,5,80,12,2023-08-07 16:06:08.114324,Weniger ungesunde Nahrung zu mir nehmen und mich über Alternativen zu informieren.,change,0.998558104038239,Commitment,0.99245822429657,,,Goodbye,2023-08-07 16:06:09.901329,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,12,,,,,
1699,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,45,1,2023-08-07 15:57:14.055397,start,,0.0,,0.0,,0.0,,2023-08-07 15:57:15.861812,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1700,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,47,2,2023-08-07 15:57:48.29457,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-07 15:57:50.074046,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1701,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,52,3,2023-08-07 15:58:31.471164,"Weil sie mich daran hindert, Sachen zu erledigen und mich danach entspannen zu können.",,0.0,,0.0,,0.0,,2023-08-07 15:58:35.128002,Wie bereit bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr) diese Veränderung durchzuführen?,,,14,,,,,
1702,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,54,4,2023-08-07 15:58:45.978245,8,,0.0,,0.0,,0.0,,2023-08-07 15:58:47.717638,Eine 8. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
1703,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,61,5,2023-08-07 15:59:35.930099,"Es ist mir wichtig, aber ich kann mich trotzdem nicht aufraffen.",sustain,0.997712373733521,Reason,0.9991534948349,need,0.80514270067215,Digging Deep,2023-08-07 15:59:43.450156,"Du erkennst die Wichtigkeit der Veränderung, aber es fällt dir schwer, den ersten Schritt zu machen. Kannst du mir mehr über die Situationen erzählen, in denen du dich nicht aufraffen kannst",gut/hilfreich,,11,,,,,
1704,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,67,6,2023-08-07 16:00:55.431885,Zum Beispiel Papierkram zeitnah bearbeiten und wegschicken,change,0.996393024921417,Commitment,0.987870931625366,,,Looking Forward,2023-08-07 16:01:02.454704,"Wie würde sich dein Alltag verändern, wenn du den Papierkram zeitnah bearbeiten und wegschicken könntest",gut/hilfreich,,7,,,,,
1705,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,71,7,2023-08-07 16:02:37.127033,"Ich hätte mehr Zeit für andere Tätigkeiten, aber auch für Gedanken und Entspannung. Letzteres wäre zugleich angenehm und erschreckend.",change,0.999226808547974,Reason,0.997967064380646,General Reason,0.996603488922119,Affirmation,2023-08-07 16:02:51.514221,"Es ist beeindruckend, wie du deine eigene Situation reflektierst und die Konsequenzen deines Handelns erkennst. Du zeigst eine tiefe Einsicht in deine Verhaltensmuster und den Wunsch, diese zu verändern. Deine Fähigkeit zur Selbstreflexion ist eine starke Ressource für die Veränderung, die du anstrebst.",gut/hilfreich,,19,,,,,
1706,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,75,8,2023-08-07 16:04:04.027523,Danke. Für diese Fähigkeit wurde ich schon als Kind sehr gelobt.,change,0.996066987514496,Reason,0.998521149158478,General Reason,0.980615198612213,Querying Extremes,2023-08-07 16:04:09.688739,"Was wäre das schlimmste Szenario, wenn du weiterhin prokrastinierst und keine Veränderung eintritt",gut/hilfreich,,11,,,,,
1707,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,76,9,2023-08-07 16:04:58.948197,Es könnte Geld kosten und andere Schwierigkeiten erzeugen.,sustain,0.73919665813446,Reason,0.998934328556061,General Reason,0.797472596168518,Reframe,2023-08-07 16:05:07.608737,"Es ist klar, dass du die potenziellen Konsequenzen deines Verhaltens siehst und wie dies dein Leben beeinflussen könnte. Du zeigst ein hohes Maß an Bewusstsein und Verständnis für die Situation, die du verändern möchtest.",gut/hilfreich,,8,,,,,
1708,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,82,10,2023-08-07 16:06:47.315044,"Das Wissen ist bestimmt sinnvoll, aber es hilft mir nicht, die Schwelle zur Handlungsänderung zu überschreiten.",sustain,0.997281551361084,Reason,0.998457551002502,ability,0.89069676399231,Summary,2023-08-07 16:07:15.711651,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast das Bedürfnis, weniger zu prokrastinieren, weil du erkannt hast, dass es dich daran hindert, Aufgaben zu erledigen und dich danach entspannen zu können. Obwohl du einen hohen Wunsch (8 von 10) hast, diese Veränderung durchzuführen, fällt es dir schwer, den ersten Schritt zu machen. Du gibst an, dass das zeitnahe Bearbeiten und Wegschicken von Papierkram eine besondere Herausforderung darstellt. Wenn du das ändern könntest, würdest du mehr Zeit für andere Tätigkeiten und auch für Entspannung haben. Du erkennst jedoch auch, dass dies sowohl angenehm als auch etwas beängstigend wäre. Du schätzt die möglichen negativen Folgen deines Verhaltens ein und siehst, dass das Fortsetzen Habe ich noch etwas vergessen?",gut/hilfreich,,16,,,,,
1709,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,86,11,2023-08-07 16:08:32.507971,Nein. Das fasst es zusammen,change,0.99567985534668,Reason,0.991864323616028,General Reason,0.936138510704041,Next Steps,2023-08-07 16:08:34.453082,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,Genau die Frage ist ja meine an den Bot.,5,,,,,
1710,framework,6,63c0157fbc63b6511d336764,weniger prokrastinieren,7,88,12,2023-08-07 16:09:42.339103,Das weiß ich nicht,sustain,0.97474467754364,Reason,0.998434484004974,ability,0.970479011535645,Goodbye,2023-08-07 16:09:44.355287,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,4,,,,,
168,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,46,1,2023-08-07 15:57:29.270026,start,,0.0,,0.0,,0.0,,2023-08-07 15:57:31.100727,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
169,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,55,2,2023-08-07 15:58:50.279529,Ich möchte mich gesünder ernähren,,0.0,,0.0,,0.0,,2023-08-07 15:58:52.038111,"Du möchtest also gesünder essen. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,5,,,,,
170,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,60,3,2023-08-07 15:59:35.179007,"Ich möchte weniger Zucker essen und etwas abnehmen, damit die Hosen wieder besser passen.",,0.0,,0.0,,0.0,,2023-08-07 15:59:38.488209,Wie wichtig ist dir diese Veränderung auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr),,,14,,,,,
171,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,64,4,2023-08-07 15:59:45.391302,7,,0.0,,0.0,,0.0,,2023-08-07 15:59:47.084067,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
172,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,68,5,2023-08-07 16:00:55.724444,"Weil ich merke, dass ich etwas Gewicht verlieren muss, also ziemlich wichtig, keine 10, weil ich nicht weiß. ob ich auf Süsskram verzichten kann.",sustain,0.984704613685608,Reason,0.999210119247437,need,0.86131078004837,Reframe,2023-08-07 16:01:09.101463,"Es ist also eine Herausforderung für dich, komplett auf Süßigkeiten zu verzichten, obwohl du weißt, dass es dir helfen würde, Gewicht zu verlieren und dich gesünder zu ernähren. Es scheint, als ob du nach einer Balance suchst zwischen dem Genuss von Süßem und deinem Ziel, gesünder zu essen.",gut/hilfreich,Sie fasst es echt gut zusammen.,24,,,,,
173,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,70,6,2023-08-07 16:02:24.831023,"Ja,genau!",change,0.99703848361969,Reason,0.632484972476959,ability,0.890275061130524,Elaboration,2023-08-07 16:02:32.042406,"Verstehe. Könntest du ein Beispiel nennen, wann du in der Vergangenheit Schwierigkeiten hattest, auf Süßigkeiten zu verzichten",gut/hilfreich,er/sie will mehr wissen,1,,,,,
174,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,74,7,2023-08-07 16:03:50.709959,"Eigentlich immer, ich brauche Süsses. Vorallem am Abend ist das schon eine Routine geworden.",sustain,0.866325676441193,Reason,0.995388507843018,General Reason,0.957190096378326,Looking Back,2023-08-07 16:03:58.407719,"Du hast gesagt, dass es zu deiner Routine geworden ist, abends Süßigkeiten zu essen. Kannst du dich an eine Zeit erinnern, in der diese Routine noch nicht bestand",gut/hilfreich,geht weiter ins Detail,14,,,,,
175,framework,7,5b648251bd56550001bf31fd,gesünder essen,6,79,8,2023-08-07 16:06:03.046448,"Ich bin jetzt 51 und bestimmt schon seit 20 Jahren. Ich kann mich aber nicht wirklich an Zeiten ohne abends Schokolade oder ähnliches gegessen zu haben, erinnern.",sustain,0.995174884796143,Reason,0.9987433552742,ability,0.702545702457428,Digging Deep,2023-08-07 16:06:09.969014,"Es scheint also, dass diese Gewohnheit, abends Süßigkeiten zu essen, schon seit langer Zeit ein Teil deines Lebens ist. Könntest du mir mehr darüber erzählen, was diese Routine für dich bedeutet",gut/hilfreich,will noch mehr wissen,27,,,,,
